id	speed	direction	ramp	freeway	datetime
836	75.0	North	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 14:04:00.0
837	63.58001	South	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:04:00.0
838	65.88209	South	La Tijera Boulevard	405	2014-04-25 14:04:00.0
839	27.666294	South	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 14:04:00.0
840	58.782787	West	Eastern Avenue	10	2014-04-25 14:04:00.0
841	51.88229	North	Cesar Chavez Avenue	101	2014-04-25 14:04:00.0
842	20.0	South	Nordhoff Street	405	2014-04-25 14:04:00.0
843	27.135916	West	I-605 (San Gabriel River Freeway)	105	2014-04-25 14:04:00.0
844	75.0	North	Reseda Boulevard	101	2014-04-25 14:04:00.0
845	20.0	West	Hoover Street	10	2014-04-25 14:04:00.0
846	63.33782	South	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:04:00.0
847	75.0	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 14:04:00.0
848	67.56253	North	Vineland Avenue	101	2014-04-25 14:04:00.0
849	41.699066	North	Sunset Boulevard	405	2014-04-25 14:04:00.0
850	57.32617	North	Jefferson Boulevard	405	2014-04-25 14:04:00.0
851	26.923477	South	Burbank Boulevard	405	2014-04-25 14:04:00.0
852	36.908974	West	Studebaker Road	105	2014-04-25 14:04:00.0
853	72.52762	North	Vine Street	101	2014-04-25 14:04:00.0
854	48.483257	South	SR 2 east (Alvarado Street)	101	2014-04-25 14:04:00.0
855	71.89593	West	Arlington Avenue	10	2014-04-25 14:04:00.0
856	52.598186	North	Grand Avenue, Temple Street	101	2014-04-25 14:04:00.0
857	65.16261	South	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 14:04:00.0
858	46.384117	South	SR 2 east (Alvarado Street)	101	2014-04-25 14:04:00.0
859	50.249783	West	Los Angeles Street Convention Center	10	2014-04-25 14:04:00.0
860	30.168507	East	Maple Avenue	10	2014-04-25 14:04:00.0
861	61.145798	South	Balboa Boulevard Encino	101	2014-04-25 14:04:00.0
862	31.775984	South	Lankershim Boulevard Universal City	101	2014-04-25 14:04:00.0
863	56.215363	North	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 14:04:00.0
864	44.494907	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 14:04:00.0
865	28.736	North	Lankershim Boulevard Universal City	101	2014-04-25 14:04:00.0
866	59.813366	South	Vineland Avenue	101	2014-04-25 14:04:00.0
867	75.0	North	First Street	101	2014-04-25 14:04:00.0
868	52.86657	East	National Boulevard	10	2014-04-25 14:04:00.0
869	20.0	East	Hoover Street	10	2014-04-25 14:04:00.0
870	51.401237	West	Maple Avenue	10	2014-04-25 14:04:00.0
871	37.935135	West	Los Angeles Street Convention Center	10	2014-04-25 14:04:00.0
872	66.59739	North	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 14:04:00.0
873	62.36109	South	Euclid Avenue	101	2014-04-25 14:04:00.0
874	61.17259	South	Vineland Avenue	101	2014-04-25 14:04:00.0
875	30.799736	North	Broadway	101	2014-04-25 14:04:00.0
876	56.037033	North	Hollywood Boulevard	101	2014-04-25 14:04:00.0
877	24.72587	West	I-605 (San Gabriel River Freeway)	105	2014-04-25 14:04:00.0
878	24.21718	West	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:04:00.0
879	22.99177	North	Van Nuys Boulevard	101	2014-04-25 14:04:00.0
880	69.00156	West	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 14:04:00.0
881	20.0	South	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 14:04:00.0
882	44.862797	North	Woodlake Avenue	101	2014-04-25 14:04:00.0
883	75.0	South	Reseda Boulevard	101	2014-04-25 14:04:00.0
884	48.458374	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 14:04:00.0
885	43.665863	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 14:04:00.0
886	59.723152	North	Hayvenhurst Avenue	101	2014-04-25 14:04:00.0
887	20.0	North	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 14:04:00.0
888	60.16509	West	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 14:04:00.0
889	41.522312	North	Ventura Boulevard	101	2014-04-25 14:04:00.0
890	39.312138	East	Grand Avenue	10	2014-04-25 14:04:00.0
891	31.14078	North	Burbank Boulevard	405	2014-04-25 14:04:00.0
892	51.31478	North	Cesar Chavez Avenue	101	2014-04-25 14:04:00.0
893	50.469612	North	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 14:04:00.0
894	44.13781	East	Grand Avenue	10	2014-04-25 14:04:00.0
895	60.084152	North	Spring Street	101	2014-04-25 14:04:00.0
896	62.70917	South	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 14:04:00.0
897	72.07825	North	Shoup Avenue	101	2014-04-25 14:04:00.0
898	20.0	West	Crenshaw Boulevard	105	2014-04-25 14:04:00.0
899	34.338875	East	Long Beach Boulevard	105	2014-04-25 14:04:00.0
900	75.0	West	Vermont Avenue	105	2014-04-25 14:04:00.0
901	55.771317	West	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 14:04:00.0
902	54.501995	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 14:04:00.0
903	53.975452	West	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 14:04:00.0
904	52.728703	South	Hayvenhurst Avenue	101	2014-04-25 14:04:00.0
905	55.171303	North	Balboa Boulevard Encino	101	2014-04-25 14:04:00.0
906	24.487104	West	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 14:04:00.0
907	70.16458	North	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 14:04:00.0
908	41.144062	South	Devonshire Street   Granada Hills	405	2014-04-25 14:04:00.0
909	74.22345	North	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 14:04:00.0
910	47.31981	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 14:04:00.0
911	22.953508	North	Vermont Avenue	101	2014-04-25 14:04:00.0
912	68.866066	East	Crenshaw Boulevard	10	2014-04-25 14:04:00.0
913	20.0	North	Vermont Avenue	101	2014-04-25 14:04:00.0
914	63.130093	West	La Brea Avenue	10	2014-04-25 14:04:00.0
915	21.077923	West	Imperial Highway west	105	2014-04-25 14:04:00.0
916	55.99019	East	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 14:04:00.0
917	60.046246	South	Euclid Avenue	101	2014-04-25 14:04:00.0
918	58.258564	North	Balboa Boulevard Encino	101	2014-04-25 14:04:00.0
919	62.03616	West	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 14:04:00.0
920	41.88114	North	Roscoe Boulevard   Panorama City	405	2014-04-25 14:04:00.0
921	26.371283	West	Studebaker Road	105	2014-04-25 14:04:00.0
922	39.46016	North	Fourth Street	101	2014-04-25 14:04:00.0
923	49.095142	North	Canoga Avenue	101	2014-04-25 14:04:00.0
924	71.41117	North	Getty Center Drive	405	2014-04-25 14:04:00.0
925	20.0	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:04:00.0
926	69.77291	North	Haskell Avenue	101	2014-04-25 14:04:00.0
927	75.0	South	Rinaldi Street   Mission Hills	405	2014-04-25 14:04:00.0
928	25.914766	North	Van Nuys Boulevard	101	2014-04-25 14:04:00.0
929	62.632904	West	Paramount Boulevard	105	2014-04-25 14:04:00.0
930	20.0	East	20th Street	10	2014-04-25 14:04:00.0
931	26.170612	West	Studebaker Road	105	2014-04-25 14:04:00.0
932	30.022701	North	Fourth Street	101	2014-04-25 14:04:00.0
933	32.052837	South	Sepulveda Boulevard	101	2014-04-25 14:04:00.0
934	58.78747	West	Soto Street	10	2014-04-25 14:04:00.0
935	20.14024	South	Vignes Street	101	2014-04-25 14:04:00.0
936	22.081396	North	Mission Road	101	2014-04-25 14:04:00.0
937	33.600323	East	Western Avenue, Normandie Avenue	10	2014-04-25 14:04:00.0
938	43.926693	East	City Terrace Drive	10	2014-04-25 14:04:00.0
939	72.44023	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 14:04:00.0
940	40.37249	North	Barham Boulevard Burbank	101	2014-04-25 14:04:00.0
941	29.713842	East	Central Avenue	10	2014-04-25 14:04:00.0
942	75.0	South	Rinaldi Street   Mission Hills	405	2014-04-25 14:04:00.0
943	59.630074	South	Los Angeles Street	101	2014-04-25 14:04:00.0
944	57.448326	South	Laurel Canyon Boulevard Studio City	101	2014-04-25 14:04:00.0
945	23.371197	West	Studebaker Road	105	2014-04-25 14:04:00.0
946	27.876902	South	Broadway	101	2014-04-25 14:04:00.0
947	62.01842	North	White Oak Avenue	101	2014-04-25 14:04:00.0
948	62.34331	North	Euclid Avenue	101	2014-04-25 14:04:00.0
949	40.333893	East	National Boulevard	10	2014-04-25 14:04:00.0
950	75.0	North	Sunset Boulevard	101	2014-04-25 14:04:00.0
951	31.262867	East	Central Avenue	10	2014-04-25 14:04:00.0
952	62.854275	North	Vine Street	101	2014-04-25 14:04:00.0
953	48.25047	North	Cesar Chavez Avenue	101	2014-04-25 14:04:00.0
954	20.0	South	Vignes Street	101	2014-04-25 14:04:00.0
955	25.737873	East	Central Avenue	10	2014-04-25 14:04:00.0
956	57.58181	North	Tampa Avenue	101	2014-04-25 14:04:00.0
957	55.102535	North	SR 2 east (Alvarado Street)	101	2014-04-25 14:04:00.0
958	21.919966	West	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 14:04:00.0
959	39.65318	West	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 14:04:00.0
960	74.94473	South	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 14:04:00.0
961	34.38317	West	Grand Avenue	10	2014-04-25 14:04:00.0
962	49.2677	West	Hawthorne Boulevard	105	2014-04-25 14:04:00.0
963	65.585175	South	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 14:04:00.0
964	20.0	North	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 14:04:00.0
965	20.0	North	Melrose Avenue, Normandie Avenue	101	2014-04-25 14:04:00.0
966	24.142157	East	Crenshaw Boulevard	105	2014-04-25 14:04:00.0
967	45.693565	West	Cloverfield Boulevard	10	2014-04-25 14:04:00.0
968	48.381397	East	National Boulevard	10	2014-04-25 14:04:00.0
969	36.491592	North	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 14:04:00.0
970	52.852264	East	Crenshaw Boulevard	10	2014-04-25 14:04:00.0
971	29.923828	East	Hoover Street, Vermont Avenue	10	2014-04-25 14:04:00.0
972	55.83277	East	Prairie Avenue	105	2014-04-25 14:04:00.0
973	20.0	North	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 14:04:00.0
974	60.618835	West	Soto Street	10	2014-04-25 14:04:00.0
975	75.0	South	Silver Lake Boulevard	101	2014-04-25 14:04:00.0
976	27.433708	North	Winnetka Avenue Woodland Hills	101	2014-04-25 14:04:00.0
977	20.0	East	Imperial Highway west	105	2014-04-25 14:04:00.0
978	75.0	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:04:00.0
979	52.518803	West	Robertson Boulevard Culver City	10	2014-04-25 14:04:00.0
980	21.61671	East	Hoover Street	10	2014-04-25 14:04:00.0
981	75.0	South	Olympic Boulevard, Pico Boulevard	405	2014-04-25 14:04:00.0
982	44.81803	East	National Boulevard	10	2014-04-25 14:04:00.0
983	25.395681	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:04:00.0
984	60.499165	North	Spring Street	101	2014-04-25 14:04:00.0
985	71.65852	South	Balboa Boulevard Encino	101	2014-04-25 14:04:00.0
986	20.0	North	Vignes Street	101	2014-04-25 14:04:00.0
987	65.20079	East	Cesar Chavez Avenue	10	2014-04-25 14:04:00.0
988	27.01891	North	Melrose Avenue, Normandie Avenue	101	2014-04-25 14:04:00.0
989	34.51718	West	Los Angeles Street Convention Center	10	2014-04-25 14:04:00.0
990	64.76711	North	Fallbrook Avenue	101	2014-04-25 14:04:00.0
991	48.089848	North	De Soto Avenue, Serrania Avenue	101	2014-04-25 14:04:00.0
992	33.176777	North	Lankershim Boulevard Universal City	101	2014-04-25 14:04:00.0
993	70.12599	South	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 14:04:00.0
994	55.671124	North	Euclid Avenue	101	2014-04-25 14:04:00.0
995	55.4438	North	Fallbrook Avenue	101	2014-04-25 14:04:00.0
996	29.066608	East	20th Street	10	2014-04-25 14:04:00.0
997	20.0	East	I-605 (San Gabriel River Freeway)	105	2014-04-25 14:04:00.0
998	53.793385	East	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 14:04:00.0
999	54.25304	West	I-110 (Harbor Freeway) Los Angeles, San Pedro	105	2014-04-25 14:04:00.0
0	21.849476	North	Melrose Avenue, Normandie Avenue	101	2014-04-25 17:05:56.0
1	49.634964	East	Robertson Boulevard Culver City	10	2014-04-25 17:05:56.0
2	41.93243	West	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 17:05:56.0
3	45.245995	East	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 17:05:56.0
4	70.17825	South	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 17:05:56.0
5	47.558193	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 17:05:56.0
6	75.0	South	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 17:05:56.0
7	53.281826	North	Vineland Avenue	101	2014-04-25 17:05:56.0
8	64.706795	South	Seventh Street	101	2014-04-25 17:05:56.0
9	75.0	North	Silver Lake Boulevard	101	2014-04-25 17:05:56.0
10	38.117188	South	Gower Street	101	2014-04-25 17:05:56.0
11	63.56234	South	SR 2 east (Alvarado Street)	101	2014-04-25 17:05:56.0
12	68.78921	West	Garfield Avenue	105	2014-04-25 17:05:56.0
13	39.978294	East	Hoover Street	10	2014-04-25 17:05:56.0
14	20.0	North	Moraga Drive	405	2014-04-25 17:05:56.0
15	23.795446	North	Gower Street	101	2014-04-25 17:05:56.0
16	66.38282	North	Woodman Avenue	101	2014-04-25 17:05:56.0
17	75.0	East	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 17:05:56.0
18	67.16959	West	Studebaker Road	105	2014-04-25 17:05:56.0
19	72.91586	North	Vine Street	101	2014-04-25 17:05:56.0
20	49.260765	South	Fourth Street	101	2014-04-25 17:05:56.0
21	48.3527	North	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 17:05:56.0
22	63.228928	South	Ventura Boulevard	101	2014-04-25 17:05:56.0
23	21.079775	West	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 17:05:56.0
24	69.085266	West	Studebaker Road	105	2014-04-25 17:05:56.0
25	20.0	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 17:05:56.0
26	64.06493	South	Tujunga Avenue	101	2014-04-25 17:05:56.0
27	60.696854	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:56.0
28	20.0	West	Bundy Drive	10	2014-04-25 17:05:56.0
29	40.07932	South	Fallbrook Avenue	101	2014-04-25 17:05:56.0
30	47.625557	East	Central Avenue	105	2014-04-25 17:05:56.0
31	20.0	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
32	34.583065	North	Fallbrook Avenue	101	2014-04-25 17:05:56.0
33	47.34042	North	White Oak Avenue	101	2014-04-25 17:05:56.0
34	47.149612	East	Wilmington Avenue	105	2014-04-25 17:05:56.0
35	34.571953	West	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 17:05:56.0
36	69.6471	South	Vignes Street	101	2014-04-25 17:05:56.0
37	26.267103	East	Central Avenue	10	2014-04-25 17:05:56.0
38	58.66186	South	De Soto Avenue, Serrania Avenue	101	2014-04-25 17:05:56.0
39	50.260643	West	Nash Street LAX Airport	105	2014-04-25 17:05:56.0
40	60.34378	North	Van Nuys Boulevard	101	2014-04-25 17:05:56.0
41	51.541348	South	Cesar Chavez Avenue	101	2014-04-25 17:05:56.0
42	43.7167	North	Fallbrook Avenue	101	2014-04-25 17:05:56.0
43	41.110474	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
44	33.24207	West	Eastern Avenue	10	2014-04-25 17:05:56.0
45	36.29576	South	Barham Boulevard Burbank	101	2014-04-25 17:05:56.0
46	64.592545	West	Studebaker Road	105	2014-04-25 17:05:56.0
47	20.0	North	Balboa Boulevard Encino	101	2014-04-25 17:05:56.0
48	42.16885	North	Fourth Street	101	2014-04-25 17:05:56.0
49	44.835167	West	Bellflower Boulevard	105	2014-04-25 17:05:56.0
50	20.0	East	Bundy Drive	10	2014-04-25 17:05:56.0
51	67.37654	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:56.0
52	30.547213	South	Montana Avenue	405	2014-04-25 17:05:56.0
53	68.984856	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:56.0
54	75.0	East	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 17:05:56.0
55	46.45907	West	Bellflower Boulevard	105	2014-04-25 17:05:56.0
56	75.0	South	Broadway	101	2014-04-25 17:05:56.0
57	64.39881	North	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 17:05:56.0
58	75.0	South	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 17:05:56.0
59	68.17172	West	City Terrace Drive	10	2014-04-25 17:05:56.0
60	20.0	North	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:56.0
61	75.0	North	Vignes Street	101	2014-04-25 17:05:56.0
62	22.666946	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 17:05:56.0
63	37.813744	South	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 17:05:56.0
64	33.147858	East	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 17:05:56.0
65	75.0	West	Soto Street	10	2014-04-25 17:05:56.0
66	30.836407	North	Grand Avenue, Temple Street	101	2014-04-25 17:05:56.0
67	75.0	West	Alameda Street	10	2014-04-25 17:05:56.0
68	39.20703	West	San Pedro Street	10	2014-04-25 17:05:56.0
69	60.298504	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:56.0
70	62.22418	North	Woodman Avenue	101	2014-04-25 17:05:56.0
71	67.630775	North	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 17:05:56.0
72	64.56764	South	De Soto Avenue, Serrania Avenue	101	2014-04-25 17:05:56.0
73	38.2992	East	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 17:05:56.0
74	47.043797	East	Fairfax Avenue, Washington Boulevard	10	2014-04-25 17:05:56.0
75	67.26162	South	Coldwater Canyon Avenue	101	2014-04-25 17:05:56.0
76	26.85071	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 17:05:56.0
77	20.0	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:56.0
78	34.880013	South	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 17:05:56.0
79	26.446693	North	Mission Road	101	2014-04-25 17:05:56.0
80	75.0	North	Woodman Avenue	101	2014-04-25 17:05:56.0
81	20.0	East	4th Street, 5th Street	10	2014-04-25 17:05:56.0
82	56.435448	North	Roscoe Boulevard   Panorama City	405	2014-04-25 17:05:56.0
83	37.796146	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
84	41.14931	North	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 17:05:56.0
85	37.368282	West	State Street	10	2014-04-25 17:05:56.0
86	60.678513	South	Hayvenhurst Avenue	101	2014-04-25 17:05:56.0
87	45.43167	North	Rinaldi Street   Mission Hills	405	2014-04-25 17:05:56.0
88	45.163036	West	US 101 north (Santa Ana Freeway via San Bernardino Freeway) Los Angeles, Hollywood	10	2014-04-25 17:05:56.0
89	29.529676	South	Grand Avenue, Temple Street	101	2014-04-25 17:05:56.0
90	52.86285	West	Fourth Street	10	2014-04-25 17:05:56.0
91	20.0	South	Canoga Avenue	101	2014-04-25 17:05:56.0
92	48.00866	East	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 17:05:56.0
93	33.228813	West	Central Avenue	10	2014-04-25 17:05:56.0
94	24.980064	North	La Tijera Boulevard	405	2014-04-25 17:05:56.0
95	75.0	South	Haskell Avenue	101	2014-04-25 17:05:56.0
96	30.384617	West	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 17:05:56.0
97	44.325863	North	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 17:05:56.0
98	35.864624	North	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 17:05:56.0
99	75.0	North	Vignes Street	101	2014-04-25 17:05:56.0
100	75.0	South	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 17:05:56.0
101	40.604588	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 17:05:56.0
102	29.07175	North	Rinaldi Street   Mission Hills	405	2014-04-25 17:05:56.0
103	21.157757	West	Paramount Boulevard	105	2014-04-25 17:05:56.0
104	75.0	South	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 17:05:56.0
105	39.842365	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 17:05:56.0
106	20.0	South	Tampa Avenue	101	2014-04-25 17:05:56.0
107	75.0	East	City Terrace Drive	10	2014-04-25 17:05:56.0
108	48.441647	West	Wilmington Avenue	105	2014-04-25 17:05:56.0
109	20.0	West	Long Beach Boulevard	105	2014-04-25 17:05:56.0
110	42.214317	South	Sunset Boulevard	101	2014-04-25 17:05:56.0
111	54.87203	North	White Oak Avenue	101	2014-04-25 17:05:56.0
112	75.0	West	National Boulevard	10	2014-04-25 17:05:56.0
113	74.085075	East	Vermont Avenue	105	2014-04-25 17:05:56.0
114	43.767124	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 17:05:56.0
115	71.63561	South	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 17:05:56.0
116	51.862	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
117	27.417532	South	Rinaldi Street   Mission Hills	405	2014-04-25 17:05:56.0
118	55.910343	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:56.0
